id,name,zone,x,y,description,exits,enemy_id,shop_item_ids
1_7,迷霧小徑,forest,1,7,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_7,灌木叢,forest,2,7,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_7,古老樹林,forest,3,7,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
4_7,灌木叢,forest,4,7,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
5_7,古老樹林,forest,5,7,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
6_7,灌木叢,forest,6,7,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
7_7,森林空地,forest,7,7,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
8_7,幽暗森林,forest,8,7,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
9_7,古老樹林,forest,9,7,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_7,幽暗森林,forest,10,7,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-10_8,迷霧小徑,forest,-10,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-9_8,灌木叢,forest,-9,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-8_8,灌木叢,forest,-8,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_8,迷霧小徑,forest,-7,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-6_8,迷霧小徑,forest,-6,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_8,古老樹林,forest,-5,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-4_8,灌木叢,forest,-4,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-3_8,古老樹林,forest,-3,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_8,幽暗森林,forest,-2,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_8,森林空地,forest,-1,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
0_8,迷霧小徑,forest,0,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_8,幽暗森林,forest,1,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_8,森林空地,forest,2,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
3_8,古老樹林,forest,3,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_8,古老樹林,forest,4,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
5_8,迷霧小徑,forest,5,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
6_8,灌木叢,forest,6,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
7_8,森林空地,forest,7,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_8,迷霧小徑,forest,8,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
9_8,灌木叢,forest,9,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_8,森林空地,forest,10,8,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-10_9,幽暗森林,forest,-10,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-9_9,灌木叢,forest,-9,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_9,古老樹林,forest,-8,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-7_9,灌木叢,forest,-7,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-6_9,灌木叢,forest,-6,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-5_9,幽暗森林,forest,-5,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-4_9,森林空地,forest,-4,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-3_9,迷霧小徑,forest,-3,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-2_9,幽暗森林,forest,-2,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_9,森林空地,forest,-1,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
0_9,幽暗森林,forest,0,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
1_9,灌木叢,forest,1,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_9,迷霧小徑,forest,2,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_9,灌木叢,forest,3,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_9,古老樹林,forest,4,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_9,迷霧小徑,forest,5,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
6_9,迷霧小徑,forest,6,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
7_9,森林空地,forest,7,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_9,幽暗森林,forest,8,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
9_9,迷霧小徑,forest,9,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
10_9,迷霧小徑,forest,10,9,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-10_10,古老樹林,forest,-10,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-9_10,灌木叢,forest,-9,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_10,森林空地,forest,-8,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_10,森林空地,forest,-7,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-6_10,幽暗森林,forest,-6,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_10,灌木叢,forest,-5,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-4_10,灌木叢,forest,-4,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-3_10,灌木叢,forest,-3,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_10,森林空地,forest,-2,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_10,灌木叢,forest,-1,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
0_10,森林空地,forest,0,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_10,幽暗森林,forest,1,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_10,森林空地,forest,2,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_10,森林空地,forest,3,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_10,迷霧小徑,forest,4,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_10,幽暗森林,forest,5,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_10,古老樹林,forest,6,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
7_10,灌木叢,forest,7,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_10,幽暗森林,forest,8,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
9_10,灌木叢,forest,9,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
10_10,古老樹林,forest,10,10,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-10_11,幽暗森林,forest,-10,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-9_11,森林空地,forest,-9,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_11,灌木叢,forest,-8,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_11,幽暗森林,forest,-7,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-6_11,幽暗森林,forest,-6,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_11,迷霧小徑,forest,-5,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-4_11,古老樹林,forest,-4,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-3_11,古老樹林,forest,-3,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-2_11,灌木叢,forest,-2,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_11,古老樹林,forest,-1,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
0_11,迷霧小徑,forest,0,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
1_11,迷霧小徑,forest,1,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_11,幽暗森林,forest,2,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
3_11,迷霧小徑,forest,3,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_11,古老樹林,forest,4,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_11,森林空地,forest,5,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_11,灌木叢,forest,6,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
7_11,迷霧小徑,forest,7,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_11,古老樹林,forest,8,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
9_11,古老樹林,forest,9,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
10_11,灌木叢,forest,10,11,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-10_12,幽暗森林,forest,-10,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-9_12,森林空地,forest,-9,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_12,幽暗森林,forest,-8,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_12,森林空地,forest,-7,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-6_12,森林空地,forest,-6,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_12,森林空地,forest,-5,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-4_12,灌木叢,forest,-4,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_12,灌木叢,forest,-3,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-2_12,幽暗森林,forest,-2,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-1_12,森林空地,forest,-1,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
0_12,森林空地,forest,0,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_12,古老樹林,forest,1,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_12,古老樹林,forest,2,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
3_12,森林空地,forest,3,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_12,幽暗森林,forest,4,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_12,古老樹林,forest,5,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
6_12,森林空地,forest,6,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
7_12,古老樹林,forest,7,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
8_12,幽暗森林,forest,8,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
9_12,古老樹林,forest,9,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
10_12,幽暗森林,forest,10,12,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-10_13,古老樹林,forest,-10,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-9_13,古老樹林,forest,-9,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-8_13,迷霧小徑,forest,-8,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_13,迷霧小徑,forest,-7,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-6_13,古老樹林,forest,-6,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-5_13,幽暗森林,forest,-5,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-4_13,古老樹林,forest,-4,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_13,幽暗森林,forest,-3,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-2_13,幽暗森林,forest,-2,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_13,森林空地,forest,-1,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
0_13,幽暗森林,forest,0,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_13,森林空地,forest,1,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_13,古老樹林,forest,2,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_13,迷霧小徑,forest,3,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_13,幽暗森林,forest,4,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_13,灌木叢,forest,5,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
6_13,古老樹林,forest,6,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
7_13,幽暗森林,forest,7,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_13,灌木叢,forest,8,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
9_13,迷霧小徑,forest,9,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_13,古老樹林,forest,10,13,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-10_14,迷霧小徑,forest,-10,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-9_14,古老樹林,forest,-9,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-8_14,幽暗森林,forest,-8,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_14,灌木叢,forest,-7,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-6_14,灌木叢,forest,-6,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_14,灌木叢,forest,-5,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-4_14,森林空地,forest,-4,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-3_14,古老樹林,forest,-3,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_14,灌木叢,forest,-2,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_14,灌木叢,forest,-1,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
0_14,幽暗森林,forest,0,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_14,森林空地,forest,1,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
2_14,森林空地,forest,2,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
3_14,幽暗森林,forest,3,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_14,灌木叢,forest,4,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_14,森林空地,forest,5,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
6_14,迷霧小徑,forest,6,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
7_14,迷霧小徑,forest,7,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
8_14,迷霧小徑,forest,8,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
9_14,灌木叢,forest,9,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_14,灌木叢,forest,10,14,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-10_15,幽暗森林,forest,-10,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-9_15,灌木叢,forest,-9,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-8_15,森林空地,forest,-8,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-7_15,森林空地,forest,-7,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-6_15,幽暗森林,forest,-6,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_15,森林空地,forest,-5,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-4_15,古老樹林,forest,-4,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_15,森林空地,forest,-3,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_15,灌木叢,forest,-2,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_15,古老樹林,forest,-1,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
0_15,迷霧小徑,forest,0,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
1_15,古老樹林,forest,1,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_15,森林空地,forest,2,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_15,幽暗森林,forest,3,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_15,迷霧小徑,forest,4,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
5_15,幽暗森林,forest,5,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
6_15,幽暗森林,forest,6,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
7_15,森林空地,forest,7,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
8_15,幽暗森林,forest,8,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
9_15,迷霧小徑,forest,9,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_15,森林空地,forest,10,15,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-10_16,森林空地,forest,-10,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-9_16,幽暗森林,forest,-9,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_16,森林空地,forest,-8,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-7_16,灌木叢,forest,-7,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-6_16,幽暗森林,forest,-6,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-5_16,迷霧小徑,forest,-5,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-4_16,森林空地,forest,-4,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-3_16,古老樹林,forest,-3,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_16,森林空地,forest,-2,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_16,古老樹林,forest,-1,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
0_16,迷霧小徑,forest,0,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
1_16,幽暗森林,forest,1,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_16,森林空地,forest,2,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
3_16,灌木叢,forest,3,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
4_16,古老樹林,forest,4,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
5_16,迷霧小徑,forest,5,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_16,森林空地,forest,6,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
7_16,灌木叢,forest,7,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
8_16,森林空地,forest,8,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
9_16,森林空地,forest,9,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_16,灌木叢,forest,10,16,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-10_17,灌木叢,forest,-10,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
-9_17,灌木叢,forest,-9,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_17,幽暗森林,forest,-8,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_17,森林空地,forest,-7,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-6_17,灌木叢,forest,-6,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-5_17,幽暗森林,forest,-5,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-4_17,迷霧小徑,forest,-4,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_17,灌木叢,forest,-3,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_17,幽暗森林,forest,-2,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-1_17,幽暗森林,forest,-1,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
0_17,迷霧小徑,forest,0,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
1_17,古老樹林,forest,1,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
2_17,古老樹林,forest,2,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_17,古老樹林,forest,3,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
4_17,迷霧小徑,forest,4,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
5_17,灌木叢,forest,5,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
6_17,迷霧小徑,forest,6,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rabbit,
7_17,森林空地,forest,7,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
8_17,灌木叢,forest,8,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
9_17,森林空地,forest,9,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
10_17,幽暗森林,forest,10,17,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_rat,
-10_18,迷霧小徑,forest,-10,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-9_18,古老樹林,forest,-9,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-8_18,迷霧小徑,forest,-8,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-7_18,古老樹林,forest,-7,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-6_18,古老樹林,forest,-6,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
-5_18,灌木叢,forest,-5,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-4_18,幽暗森林,forest,-4,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-3_18,迷霧小徑,forest,-3,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
-2_18,幽暗森林,forest,-2,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
-1_18,迷霧小徑,forest,-1,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
0_18,幽暗森林,forest,0,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_wolf,
1_18,迷霧小徑,forest,1,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
2_18,迷霧小徑,forest,2,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
3_18,迷霧小徑,forest,3,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
4_18,森林空地,forest,4,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_snake,
5_18,迷霧小徑,forest,5,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,mob_goblin,
6_18,灌木叢,forest,6,18,高大的樹木遮蔽了陽光，空氣中瀰漫著潮濕的味道。,,,
